diff_resolution,diff_framerate,diff_bitrate,diff_ratio,frames,umem,duration,size,codec_vp8,codec_h264,codec_mpeg4,o_codec_vp8,o_codec_h264,o_codec_mpeg4,utime
-2048256,-17.97,-57775,-0.5555555555555554,792,219480,67.583336,432749,0,0,1,1,0,0,15.125
1152000,-2.0,999648,0.0,7830,218932,326.58832,244926878,0,1,0,1,0,0,52.471
-1996800,1.0756590000000017,-2865666,-0.4444444444444444,7623,216820,304.927,5120280,1,0,0,1,0,0,40.799
-844800,1.0,108017,-0.4444444444444444,11826,220808,473.0,9697521,0,1,0,1,0,0,13.709
-896256,-17.97,-190918,-0.5555555555555554,1716,308924,143.03334,913312,0,0,1,0,1,0,26.69
-2048256,-13.0,-52584,-0.5555555555555554,3733,221160,311.1,2193902,0,0,1,0,0,1,12.321
-748800,0.0,391198,-0.4444444444444444,5978,99536,239.14166,14952277,0,1,0,1,0,0,17.085
-1996800,-4.894340999999997,-404666,-0.4444444444444444,7623,216820,304.927,5120280,1,0,0,1,0,0,36.842
-1996800,1.0,-655983,-0.4444444444444444,11826,220900,473.0,9697521,0,1,0,1,0,0,36.414
0,-1.0,2151484,0.0,4017,219656,167.39166,46189307,0,1,0,1,0,0,17.389
-1900800,18.0,-319551,-0.4444444444444444,6676,217336,222.53334,13920824,0,1,0,1,0,0,23.597
-1996800,4.0,182150,-0.4444444444444444,6491,179160,216.55,7881069,0,1,0,0,0,1,12.977
-1900800,-6.969999999999999,-4491840,-0.4444444444444444,6882,216820,286.995,18229956,0,1,0,1,0,0,60.412
-1900800,14.0,-25946,-0.4444444444444444,6520,217080,217.518,2258222,0,1,0,1,0,0,17.173
-1152000,0.0,2098484,0.0,4017,219656,167.39166,46189307,0,1,0,0,0,1,13.197
-1766400,-4.930122999999998,235982,-0.4444444444444444,8163,212880,326.583,43108248,1,0,0,1,0,0,41.859
-2048256,-13.0,-2943283,-0.5555555555555554,839,221152,69.93833,495843,0,0,1,1,0,0,22.205
-1996800,1.0,55017,-0.4444444444444444,11826,220808,473.0,9697521,0,1,0,1,0,0,28.638
614400,18.007017,-2605374,0.4444444444444444,34208,219480,1140.349,341338789,1,0,0,0,1,0,28.09
0,1.0,-2499802,0.0,5978,121880,239.14166,14952277,0,1,0,0,1,0,18.993
-1900800,-2.0,-2491840,-0.4444444444444444,6882,650964,286.995,18229956,0,1,0,0,1,0,117.719
1996800,0.030000000000001137,2992818,0.4444444444444444,1170,215940,39.055,29256190,0,1,0,1,0,0,14.389
1900800,11.0,5460648,0.4444444444444444,7830,218932,326.58832,244926878,0,1,0,0,1,0,17.973
-844800,-11.0,-2720827,-0.4444444444444444,456,219480,33.09,1154731,0,1,0,1,0,0,18.013
-230400,0.030000000000001137,-2718358,0.0,13230,219656,440.967,15524405,0,1,0,0,1,0,19.629
-748800,10.0,-548,-0.4444444444444444,5628,323392,225.08,15149369,0,1,0,0,1,0,28.75
0,13.0,2346589,0.0,3945,344888,157.80167,56918844,0,1,0,0,1,0,21.749
-2048256,-3.0,-4945410,-0.5555555555555554,1564,87588,130.35667,889537,0,0,1,1,0,0,33.038
-1766400,10.021740000000001,-509904,-0.4444444444444444,9208,603484,368.32,1339625,1,0,0,0,1,0,15.733
-1996800,-10.0,-5207,-0.4444444444444444,975,217080,64.933,1921961,0,0,0,1,0,0,21.793
-1996800,6.0,-4718358,-0.4444444444444444,13230,219656,440.967,15524405,0,1,0,1,0,0,32.07
-1900800,6.062992000000001,-278333,-0.4444444444444444,7636,221160,254.922,8306231,1,0,0,0,0,1,11.761
-1152000,14.968605,1868309,0.0,25773,262564,860.056,289012098,1,0,0,1,0,0,41.967
614400,5.007017000000001,2338626,0.4444444444444444,34208,219480,1140.349,341338789,1,0,0,0,1,0,14.033
1152000,-6.969999999999999,2999648,0.0,7830,218932,326.58832,244926878,0,1,0,0,0,1,13.221
0,-1.0,5179648,0.0,7830,702340,326.58832,244926878,0,1,0,0,1,0,83.405
1900800,18.0,5453818,0.4444444444444444,1170,216020,39.055,29256190,0,1,0,0,1,0,20.801
844800,5.007017000000001,-2605374,0.4444444444444444,34208,219480,1140.349,341338789,1,0,0,0,1,0,18.641
614400,-0.9699999999999989,-240551,0.4444444444444444,1109,219480,37.011665,12766479,0,1,0,1,0,0,24.114
0,0.030000000000001137,-2602888,0.0,3330,216820,110.966995,5508291,0,1,0,0,1,0,24.626
-748800,1.0,-2461548,-0.4444444444444444,5628,321872,225.08,15149369,0,1,0,0,1,0,63.304
-1152000,-0.9699999999999989,-3220570,0.0,4279,109212,142.77834,31758015,0,1,0,0,0,0,10.409
-1996800,-18.2942476,-2933320,-0.4444444444444444,2579,645404,452.689,3773200,1,0,0,0,1,0,120.688
-1900800,-4.969999999999999,-60040,-0.4444444444444444,9484,651696,379.32,8627672,0,1,0,0,1,0,42.835
-748800,0.1234579999999994,211011,-0.4444444444444444,3220,216820,107.443,4297868,1,0,0,1,0,0,20.469
2048256,5.0,2992818,0.5555555555555554,1170,216020,39.055,29256190,0,1,0,0,1,0,17.497
-1766400,0.14503900000000058,-4277,-0.4444444444444444,3294,221152,131.76,1724802,1,0,0,1,0,0,29.53
-1152000,10.0,-4150414,0.0,2669,219480,106.765,11338266,0,1,0,1,0,0,24.51
1900800,0.030000000000001137,5172818,0.4444444444444444,1170,215848,39.055,29256190,0,1,0,0,0,1,10.609
1152000,-4.904066999999998,751003,0.0,6843,354172,273.816,53770740,1,0,0,0,1,0,48.519
-2048256,0.0,-2945410,-0.5555555555555554,1564,633132,130.35667,889537,0,0,1,0,1,0,81.897
0,14.968605,-311691,0.0,25773,262784,860.056,289012098,1,0,0,1,0,0,33.81
-1152000,14.0,244703,0.0,12795,673200,426.945,56821235,0,1,0,0,1,0,54.003
-2048256,-12.0,-57918,-0.5555555555555554,1716,618672,143.03334,913312,0,0,1,0,1,0,47.767
-1152000,0.011791999999999803,596356,0.0,21407,164888,714.371,58253046,1,0,0,1,0,0,41.071
-2048256,-3.0,-57918,-0.5555555555555554,1716,219480,143.03334,913312,0,0,1,1,0,0,17.813
-844800,5.0,211032,-0.4444444444444444,4913,304860,163.897,5470732,0,0,0,0,1,0,13.553
-844800,0.0756590000000017,78334,-0.4444444444444444,7623,216820,304.927,5120280,1,0,0,1,0,0,14.281
-748800,5.0,371125,-0.4444444444444444,8755,219480,292.092,17530090,0,1,0,1,0,0,18.673
-1152000,18.05252,848100,0.0,14305,670816,476.957,82698405,1,0,0,0,1,0,41.935
-844800,4.0,-2708850,-0.4444444444444444,6491,318316,216.55,7881069,0,1,0,0,1,0,52.047
-281856,-17.97,-767217,-0.11111111111111094,3478,139932,290.01666,1913509,0,0,1,0,1,0,18.537
-896256,-3.0,-764695,-0.5555555555555554,894,309616,74.535,515272,0,0,1,0,1,0,25.882
0,-2.0,2541852,0.0,3050,217348,127.221664,48993895,0,1,0,1,0,0,47.779
-2048256,-8.0,-484662,-0.5555555555555554,344,221160,49.178333,334032,0,0,1,1,0,0,11.421
-1900800,6.0,140461,-0.4444444444444444,2318,644084,77.233,3692330,0,1,0,0,1,0,46.275
-1766400,5.0,148699,-0.4444444444444444,10191,634596,339.667,10941484,0,1,0,0,1,0,30.99
-844800,10.0,-2835983,-0.4444444444444444,11826,220900,473.0,9697521,0,1,0,1,0,0,16.881
614400,17.0,2220449,0.4444444444444444,1109,219480,37.011665,12766479,0,1,0,1,0,0,13.321
844800,4.968605,-2311691,0.4444444444444444,25773,262784,860.056,289012098,1,0,0,1,0,0,11.549
-1900800,-2.0,-30840,-0.4444444444444444,6882,216820,286.995,18229956,0,1,0,1,0,0,41.131
-748800,-4.969999999999999,-4699563,-0.4444444444444444,12266,219480,490.6,18424328,0,1,0,0,0,1,12.221
-1900800,0.030000000000001137,-243021,-0.4444444444444444,17438,649720,581.233,21504146,0,1,0,0,1,0,65.032
-748800,0.1234579999999994,-499989,-0.4444444444444444,3220,216820,107.443,4297868,1,0,0,0,0,1,10.229
-1996800,5.0,-2718358,-0.4444444444444444,13230,673776,440.967,15524405,0,1,0,0,1,0,90.526
-1766400,-0.9699999999999989,-302636,-0.4444444444444444,13746,216820,458.625,29659524,0,1,0,1,0,0,41.627
-844800,0.030000000000001137,-2718358,-0.4444444444444444,13230,332212,440.967,15524405,0,1,0,0,1,0,51.403
-1996800,5.0,130336,-0.4444444444444444,6078,221160,203.198,6079081,0,0,0,0,0,1,13.033
-1152000,-1.5173330000000007,-2205925,0.0,10112,165700,750.433,74487589,1,0,0,1,0,0,22.493
-1766400,0.021740000000001203,-79904,-0.4444444444444444,9208,221152,368.32,1339625,1,0,0,1,0,0,29.742
1996800,6.0,992818,0.4444444444444444,1170,216020,39.055,29256190,0,1,0,1,0,0,13.241
1996800,11.0,-1919148,0.4444444444444444,3050,217544,127.221664,48993895,0,1,0,0,1,0,16.441
-1152000,6.38983,174960,0.0,1793,155028,59.883,7447655,1,0,0,1,0,0,34.174
1152000,-1.0,-1919148,0.0,3050,217436,127.221664,48993895,0,1,0,1,0,0,34.638
-1900800,-0.9699999999999989,-4309959,-0.4444444444444444,2417,666496,80.536,6946645,0,1,0,0,1,0,203.781
-1900800,0.0,-4499802,-0.4444444444444444,5978,678248,239.14166,14952277,0,1,0,0,1,0,165.442
-1152000,-4.969999999999999,-4150414,0.0,2669,219480,106.765,11338266,0,1,0,1,0,0,35.838
1152000,10.065933000000001,1032003,0.0,6843,352620,273.816,53770740,1,0,0,0,1,0,30.134
-2048256,0.0,-482848,-0.5555555555555554,21227,633960,1768.9417,12416387,0,0,1,0,1,0,44.863
-896256,-13.0,-4947217,-0.5555555555555554,3478,310080,290.01666,1913509,0,0,1,0,1,0,59.36
-147456,-12.0,-4948775,-0.11111111111111094,792,219480,67.583336,432749,0,0,1,0,1,0,10.617
0,9.0,-2792516,0.0,4017,219656,167.39166,46189307,0,1,0,1,0,0,23.377
-2048256,-17.97,-763848,-0.5555555555555554,21227,634244,1768.9417,12416387,0,0,1,0,1,0,73.917
-134400,5.0,238125,0.0,8755,219480,292.092,17530090,0,1,0,0,1,0,16.429
0,6.007017000000001,2338626,0.0,34208,315492,1140.349,341338789,1,0,0,0,1,0,27.646
-1766400,5.0,-463963,-0.4444444444444444,2593,219656,86.486,3849030,0,1,0,0,0,1,11.505
-1152000,14.0,2650449,0.0,1109,219480,37.011665,12766479,0,1,0,0,0,1,11.673
0,6.0,5750818,0.0,1170,675044,39.055,29256190,0,1,0,0,1,0,65.788
-1900800,5.0,-437539,-0.4444444444444444,2318,219480,77.233,3692330,0,1,0,0,0,1,13.445
-1900800,10.0,-4499802,-0.4444444444444444,5978,114580,239.14166,14952277,0,1,0,0,0,1,10.613
1766400,0.030000000000001137,2992818,0.4444444444444444,1170,215940,39.055,29256190,0,1,0,1,0,0,25.946
1766400,15.0,992818,0.4444444444444444,1170,215848,39.055,29256190,0,1,0,0,0,1,11.061
-1766400,10.0,-4440166,-0.4444444444444444,7065,664144,282.56,19773349,0,1,0,0,1,0,55.699
748800,0.0370170000000023,-2605374,0.4444444444444444,34208,219480,1140.349,341338789,1,0,0,1,0,0,19.117
-844800,13.0,-288724,-0.4444444444444444,6382,307568,255.28,7986338,0,0,0,0,1,0,26.378
-1766400,5.0,753256,-0.4444444444444444,2862,671464,95.462,9656655,0,1,0,0,1,0,34.446
-844800,5.0,-4760664,-0.4444444444444444,6078,221160,203.198,6079081,0,0,0,0,0,1,10.265
-1152000,1.0,-2150414,0.0,2669,696804,106.765,11338266,0,1,0,0,1,0,70.716
-1996800,10.032558000000002,-443097,-0.4444444444444444,16146,219196,645.84,7742262,1,0,0,1,0,0,25.614
748800,4.0,-3935297,0.4444444444444444,12795,219480,426.945,56821235,0,1,0,0,1,0,22.225
-134400,-0.9699999999999989,-4916946,0.0,6520,217080,217.518,2258222,0,1,0,0,1,0,18.553
-1996800,13.075659000000002,-404666,-0.4444444444444444,7623,654488,304.927,5120280,1,0,0,0,1,0,38.95
-844800,10.032558000000002,-13097,-0.4444444444444444,16146,317944,645.84,7742262,1,0,0,0,1,0,15.789
0,15.0,2992818,0.0,1170,677828,39.055,29256190,0,1,0,0,1,0,129.04
0,-0.9699999999999989,-4309959,0.0,2417,219480,80.536,6946645,0,1,0,0,1,0,32.202
-2048256,-12.0,-2946293,-0.5555555555555554,2128,163024,177.33333,1190517,0,0,1,0,0,1,11.625
748800,0.41983000000000104,752960,0.4444444444444444,1793,162656,59.883,7447655,1,0,0,0,1,0,14.873
1152000,18.0,5936818,0.0,1170,215848,39.055,29256190,0,1,0,1,0,0,17.957
1900800,-6.969999999999999,-1919148,0.4444444444444444,3050,217436,127.221664,48993895,0,1,0,1,0,0,13.685
-844800,-6.2942476,-42320,-0.4444444444444444,2579,314360,452.689,3773200,1,0,0,0,1,0,15.305
844800,5.007017000000001,1855626,0.4444444444444444,34208,219480,1140.349,341338789,1,0,0,0,1,0,11.329
0,-4.969999999999999,-2440166,0.0,7065,147984,282.56,19773349,0,1,0,0,1,0,16.157
0,-1.0,-2792516,0.0,4017,349064,167.39166,46189307,0,1,0,0,1,0,86.673
614400,-1.0,-2792516,0.4444444444444444,4017,219656,167.39166,46189307,0,1,0,0,1,0,43.775
-230400,13.0,-266727,0.0,1104,218932,43.827,1491614,0,0,0,0,1,0,13.657
230400,6.062963,-2347033,0.0,8117,219480,270.655,22091130,1,0,0,0,1,0,12.817
-1996800,5.0,-2760664,-0.4444444444444444,6078,611656,203.198,6079081,0,0,0,0,1,0,113.771
-614400,1.0,317834,-0.4444444444444444,7065,332456,282.56,19773349,0,1,0,0,1,0,19.909
1900800,-2.0,5890648,0.4444444444444444,7830,218932,326.58832,244926878,0,1,0,1,0,0,14.009
0,1.0278470000000013,791942,0.0,9886,315332,395.44,79678319,1,0,0,0,1,0,24.03
0,5.0,-10744,0.0,2862,221160,95.462,9656655,0,1,0,1,0,0,10.461
-844800,-0.9699999999999989,182150,-0.4444444444444444,6491,192388,216.55,7881069,0,1,0,1,0,0,16.653
-748800,15.062992000000001,-4739333,-0.4444444444444444,7636,322000,254.922,8306231,1,0,0,0,1,0,58.88
-614400,-4.824960999999998,-434277,-0.4444444444444444,3294,221152,131.76,1724802,1,0,0,1,0,0,13.809
1900800,11.0,-1919148,0.4444444444444444,3050,217544,127.221664,48993895,0,1,0,0,1,0,26.074
-230400,-4.0,-294509,0.0,4081,221152,340.424,10403848,0,0,0,0,1,0,11.485
-748800,17.0,238125,-0.4444444444444444,8755,219480,292.092,17530090,0,1,0,1,0,0,12.457
-1900800,-1.0,266160,-0.4444444444444444,6882,216820,286.995,18229956,0,1,0,0,0,1,13.589
-614400,-0.9699999999999989,247037,-0.4444444444444444,2593,219656,86.486,3849030,0,1,0,0,0,1,11.041
-896256,0.0,-2943584,-0.5555555555555554,3733,312900,311.1,2193902,0,0,1,0,1,0,20.453
-1152000,0.011791999999999803,113356,0.0,21407,164988,714.371,58253046,1,0,0,1,0,0,48.803
-230400,0.0,163273,0.0,1104,218932,43.827,1491614,0,0,0,0,1,0,10.521
-896256,-17.97,-186448,-0.5555555555555554,1184,310636,98.683334,685260,0,0,1,0,1,0,19.581
-1152000,-5.969999999999999,2098484,0.0,4017,219656,167.39166,46189307,0,1,0,0,0,1,15.417
-1996800,-4.894340999999997,-404666,-0.4444444444444444,7623,660456,304.927,5120280,1,0,0,0,1,0,62.356
-2048256,0.0,-190775,-0.5555555555555554,792,633884,67.583336,432749,0,0,1,0,1,0,26.078
748800,0.0370170000000023,2285626,0.4444444444444444,34208,219480,1140.349,341338789,1,0,0,1,0,0,12.289
96000,0.0,-2499802,0.0,5978,122192,239.14166,14952277,0,1,0,0,1,0,12.181
-844800,1.0325580000000016,-146097,-0.4444444444444444,16146,218932,645.84,7742262,1,0,0,1,0,0,16.173
-896256,0.0,-52848,-0.5555555555555554,21227,310364,1768.9417,12416387,0,0,1,0,1,0,13.869
-1996800,-18.97,-2755509,-0.4444444444444444,4081,221152,340.424,10403848,0,0,0,0,0,1,14.329
748800,-4.969999999999999,310586,0.4444444444444444,2669,219480,106.765,11338266,0,1,0,0,1,0,10.581
-96000,1.0756590000000017,-404666,0.0,7623,216820,304.927,5120280,1,0,0,0,1,0,10.049
-748800,6.062992000000001,204667,-0.4444444444444444,7636,221160,254.922,8306231,1,0,0,1,0,0,12.977
-614400,-4.969999999999999,-4769153,-0.4444444444444444,9778,326132,391.08,11284995,0,1,0,0,1,0,28.158
-1996800,4.0,-2768704,-0.4444444444444444,5694,218664,189.956,5492026,0,0,0,0,0,1,14.077
-1996800,-4.969999999999999,8276,-0.4444444444444444,6382,638060,255.28,7986338,0,0,0,0,1,0,56.144
-1900800,5.0,326461,-0.4444444444444444,2318,219480,77.233,3692330,0,1,0,0,0,1,13.625
-896256,0.0,-184435,-0.5555555555555554,3074,323832,256.20834,1843600,0,0,1,0,1,0,17.945
-896256,-3.0,-189217,-0.5555555555555554,3478,132476,290.01666,1913509,0,0,1,1,0,0,10.501
0,17.968605,2579309,0.0,25773,261524,860.056,289012098,1,0,0,1,0,0,19.073
614400,14.968605,2579309,0.4444444444444444,25773,261800,860.056,289012098,1,0,0,1,0,0,11.897
-748800,6.0,258449,-0.4444444444444444,6676,321392,222.53334,13920824,0,1,0,0,1,0,22.729
-2048256,-13.0,-185584,-0.5555555555555554,3733,221160,311.1,2193902,0,0,1,0,0,1,11.345
-1152000,8.979220999999999,-378138,0.0,9232,645492,385.052,21267505,1,0,0,0,1,0,34.414
-1766400,13.0,317834,-0.4444444444444444,7065,221152,282.56,19773349,0,1,0,1,0,0,18.637
-748800,18.0,-243021,-0.4444444444444444,17438,218932,581.233,21504146,0,1,0,1,0,0,11.925
-2048256,-13.0,-484410,-0.5555555555555554,1564,102088,130.35667,889537,0,0,1,0,0,1,12.493
-844800,-11.0,-540827,-0.4444444444444444,456,219480,33.09,1154731,0,1,0,1,0,0,15.269
-2048256,-17.97,-482584,-0.5555555555555554,3733,221160,311.1,2193902,0,0,1,1,0,0,15.401
1900800,-2.0,5757648,0.4444444444444444,7830,218932,326.58832,244926878,0,1,0,1,0,0,14.865
0,-0.9699999999999989,-2643963,0.0,2593,219656,86.486,3849030,0,1,0,0,1,0,13.389
-134400,15.0,-4602888,0.0,3330,216820,110.966995,5508291,0,1,0,0,1,0,30.102
844800,9.0,1387484,0.4444444444444444,4017,219656,167.39166,46189307,0,1,0,0,1,0,10.269
-614400,-0.9699999999999989,270256,-0.4444444444444444,2862,338436,95.462,9656655,0,1,0,0,1,0,42.051
-896256,-17.0,-765662,-0.5555555555555554,344,317544,49.178333,334032,0,0,1,0,1,0,25.49
134400,4.0,-173568,0.0,11523,217852,384.451,31065203,0,1,0,0,1,0,12.989
-1766400,-4.969999999999999,503834,-0.4444444444444444,7065,220900,282.56,19773349,0,1,0,0,0,1,14.805
-1900800,14.0,-2916946,-0.4444444444444444,6520,651108,217.518,2258222,0,1,0,0,1,0,52.171
-748800,-4.969999999999999,343621,-0.4444444444444444,22206,332092,888.2,50252347,0,1,0,0,1,0,20.413
-896256,-13.0,-483448,-0.5555555555555554,1184,311636,98.683334,685260,0,0,1,0,1,0,19.093
0,14.968605,2579309,0.0,25773,261800,860.056,289012098,1,0,0,1,0,0,22.213
-1766400,0.039877000000000606,946982,-0.4444444444444444,8163,212596,326.583,43108248,1,0,0,0,0,1,14.565
-1996800,-16.97,-259827,-0.4444444444444444,456,219480,33.09,1154731,0,1,0,0,0,1,17.057
-2048256,-12.0,-762435,-0.5555555555555554,3074,219480,256.20834,1843600,0,0,1,0,0,1,10.869
-1996800,1.0756590000000017,-404666,-0.4444444444444444,7623,216820,304.927,5120280,1,0,0,1,0,0,35.61
-844800,5.0,-4846941,-0.4444444444444444,7494,218664,250.017,4783444,0,1,0,1,0,0,20.649
-896256,-12.0,-768775,-0.5555555555555554,792,309588,67.583336,432749,0,0,1,0,1,0,31.266
-844800,-11.0,-4720827,-0.4444444444444444,456,219480,33.09,1154731,0,1,0,1,0,0,18.221
-1152000,-0.0013949999999987028,2632309,0.0,25773,261476,860.056,289012098,1,0,0,1,0,0,67.892
-281856,-17.97,-2944604,-0.11111111111111094,3803,165700,316.95166,2194752,0,0,1,0,1,0,18.857
-1900800,-4.969999999999999,244437,-0.4444444444444444,12266,653044,490.6,18424328,0,1,0,0,1,0,46.755
2048256,11.0,5890648,0.5555555555555554,7830,218932,326.58832,244926878,0,1,0,0,1,0,10.037
-281856,-3.0,-763892,-0.11111111111111094,10879,165668,906.5983,6358485,0,0,1,0,1,0,12.441
-1900800,4.0,581041,-0.4444444444444444,2417,219480,80.536,6946645,0,1,0,1,0,0,44.403
0,5.007017000000001,1574626,0.0,34208,315460,1140.349,341338789,1,0,0,0,1,0,46.431
0,5.052520000000001,1331100,0.0,14305,322148,476.957,82698405,1,0,0,0,1,0,16.633
-1152000,14.0,2650449,0.0,1109,219480,37.011665,12766479,0,1,0,1,0,0,33.17
-614400,10.0,-260166,-0.4444444444444444,7065,332852,282.56,19773349,0,1,0,0,1,0,19.521
-844800,-9.0,-2763207,-0.4444444444444444,975,297380,64.933,1921961,0,0,0,0,1,0,58.364
-1996800,-16.97,37173,-0.4444444444444444,456,641052,33.09,1154731,0,1,0,0,1,0,55.027
0,-2.0,5757648,0.0,7830,698652,326.58832,244926878,0,1,0,0,1,0,62.536
-1996800,-4.969999999999999,174074,-0.4444444444444444,4482,64000,179.24,6342289,0,0,0,1,0,0,29.674
-1766400,10.0,-260166,-0.4444444444444444,7065,661540,282.56,19773349,0,1,0,0,1,0,34.766
-2048256,-12.0,-188293,-0.5555555555555554,2128,163024,177.33333,1190517,0,0,1,1,0,0,16.365
-1766400,0.0,121847,-0.4444444444444444,9778,219480,391.08,11284995,0,1,0,1,0,0,32.462
-1152000,4.981791999999999,-4347644,0.0,21407,164888,714.371,58253046,1,0,0,0,0,1,15.153
-748800,15.029198000000001,30791,-0.4444444444444444,8228,316544,274.541,4797322,1,0,0,0,1,0,14.157
-844800,-0.9699999999999989,175296,-0.4444444444444444,5694,218664,189.956,5492026,0,0,0,1,0,0,13.629
-2048256,-13.0,-53695,-0.5555555555555554,894,630632,74.535,515272,0,0,1,0,1,0,36.294
-614400,0.09296300000000102,-167033,-0.4444444444444444,8117,318808,270.655,22091130,1,0,0,0,1,0,53.139
-281856,-3.0,-4943283,-0.11111111111111094,839,221152,69.93833,495843,0,0,1,0,1,0,11.957
-1900800,5.093457999999998,-218989,-0.4444444444444444,3220,216820,107.443,4297868,1,0,0,0,0,1,13.149
-2048256,-13.0,-188293,-0.5555555555555554,2128,163024,177.33333,1190517,0,0,1,1,0,0,16.381
-230400,-18.2942476,-175320,0.0,2579,252748,452.689,3773200,1,0,0,0,1,0,13.513
-230400,-4.969999999999999,-4749724,0.0,6382,216820,255.28,7986338,0,0,0,1,0,0,11.173
-844800,-4.969999999999999,-4727727,-0.4444444444444444,1104,218932,43.827,1491614,0,0,0,0,0,1,14.353
1152000,-6.969999999999999,2541852,0.0,3050,217348,127.221664,48993895,0,1,0,1,0,0,29.162
614400,10.0,2065589,0.4444444444444444,3945,216064,157.80167,56918844,0,1,0,0,1,0,15.065
0,-6.969999999999999,2999648,0.0,7830,218932,326.58832,244926878,0,1,0,0,0,1,18.769
1996800,18.0,5936818,0.4444444444444444,1170,216020,39.055,29256190,0,1,0,0,1,0,12.577
1766400,15.0,5883818,0.4444444444444444,1170,215712,39.055,29256190,0,1,0,0,0,1,10.509
-614400,5.0,753256,-0.4444444444444444,2862,221160,95.462,9656655,0,1,0,1,0,0,17.041
-748800,15.029198000000001,-102209,-0.4444444444444444,8228,216064,274.541,4797322,1,0,0,1,0,0,10.865
-1996800,13.0,8276,-0.4444444444444444,6382,216820,255.28,7986338,0,0,0,1,0,0,19.157
-844800,-11.0,-259827,-0.4444444444444444,456,219480,33.09,1154731,0,1,0,1,0,0,13.561
2048256,5.0,5883818,0.5555555555555554,1170,216020,39.055,29256190,0,1,0,0,1,0,12.781
1152000,-1.0,-1919148,0.0,3050,217348,127.221664,48993895,0,1,0,0,0,1,12.333
0,-16.487333,552075,0.0,10112,165700,750.433,74487589,1,0,0,0,0,1,10.709
-96000,4.0,-2846941,0.0,7494,218932,250.017,4783444,0,1,0,0,1,0,15.841
1900800,11.0,2260852,0.4444444444444444,3050,217436,127.221664,48993895,0,1,0,1,0,0,10.473
1996800,18.0,5750818,0.4444444444444444,1170,215848,39.055,29256190,0,1,0,1,0,0,11.225
748800,-1.0,-792516,0.4444444444444444,4017,219656,167.39166,46189307,0,1,0,1,0,0,10.757
-230400,-10.0,-264562,0.0,7650,129780,510.0,17495445,1,0,0,0,1,0,17.549
614400,0.03223200000000048,1810426,0.4444444444444444,13441,217080,448.575,115083398,1,0,0,0,1,0,19.085
844800,4.981791999999999,-4347644,0.4444444444444444,21407,165668,714.371,58253046,1,0,0,0,1,0,14.013
-1900800,10.113636,-4973032,-0.4444444444444444,4420,593920,176.901,596349,1,0,0,0,1,0,14.557
0,-1.0,5757648,0.0,7830,218932,326.58832,244926878,0,1,0,0,0,1,17.009
-1900800,5.0,-4617539,-0.4444444444444444,2318,219480,77.233,3692330,0,1,0,0,0,1,15.449
1766400,10.065933000000001,-1428997,0.4444444444444444,6843,219656,273.816,53770740,1,0,0,0,1,0,27.954
-614400,14.0,-21636,-0.4444444444444444,13746,216820,458.625,29659524,0,1,0,1,0,0,10.949
